Month,Day,Time,State,f scale,Injuries,Fatalities,Prop loss,Length,Width,Number,F0,ln(length),,,,,,,,
6,1,3 17:05:0,0 S,D,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
6,1,3 17:45:0,0 M,N,0,0,0,1.54,35,1,Yes,0.431782416,,,,,,,,
6,1,3 17:56:0,0 M,N,1,0,0,2.96,300,1,No,1.085189268,,,,,,,,
6,1,3 18:28:0,0 M,N,0,0,0,0.45,75,1,Yes,-0.798507696,,,,,,,,
6,1,3 18:29:0,0 S,D,1,0,0,0.21,40,1,No,-1.560647748,,,,,,,,
6,1,3 18:55:0,0 S,D,0,0,0,0.12,50,1,Yes,-2.120263536,,,,,,,,
6,1,3 19:20:0,0 S,D,1,0,0,0.36,100,1,No,-1.021651248,,,,,,,,
6,1,3 19:25:0,0 S,D,0,0,0,0.13,90,1,Yes,-2.040220829,,,,,,,,
6,1,3 19:27:0,0 M,N,1,0,0,0.25,170,1,No,-1.386294361,,,,,,,,
6,1,3 19:30:0,0 M,N,1,0,0,0.07,50,1,No,-2.659260037,,,,,,,,
6,1,4 11:30:0,0 F,L,0,0,0,0.01,10,1,Yes,-4.605170186,,,,,,,,
6,1,4 12:47:0,0 W,I,0,0,0,0.1,25,1,Yes,-2.302585093,,,,,,,,
6,1,4 13:49:0,0 W,I,1,0,100000,2.78,100,1,No,1.022450928,,,,,,,,
6,1,4 14:28:0,0 W,I,1,0,255000,8.02,125,1,No,2.081938422,,,,,,,,
6,1,4 14:30:0,0 W,I,0,0,2500,2.83,50,1,Yes,1.040276712,,,,,,,,
6,1,4 14:31:0,0 W,I,0,0,0,3.99,50,1,Yes,1.383791231,,,,,,,,
6,1,4 14:40:0,0 W,I,1,0,0,3.98,100,1,No,1.381281819,,,,,,,,
6,1,4 14:45:0,0 W,I,1,0,0,5.08,75,1,No,1.625311262,,,,,,,,
6,1,4 14:51:0,0 W,I,1,0,75000,5.8,150,1,No,1.757857918,,,,,,,,
6,1,4 14:53:0,0 W,I,0,0,0,1.21,50,1,Yes,0.19062036,,,,,,,,
6,1,4 14:53:0,0 W,I,0,0,25000,3.05,50,1,Yes,1.115141591,,,,,,,,
6,1,6 15:47:0,0 N,E,0,0,0,0.5,25,1,Yes,-0.693147181,,,,,,,,
6,1,6 16:32:0,0 N,E,1,0,350000,2.11,100,1,No,0.746687947,,,,,,,,
6,1,6 16:50:0,0 N,E,0,0,0,4.52,25,1,Yes,1.508511994,,,,,,,,
6,1,6 18:10:0,0 N,E,1,0,0,1.44,50,1,No,0.364643114,,,,,,,,
6,1,6 19:05:0,0 N,E,2,0,0,13.99,250,2,No,2.638342789,,,,,,,,
6,1,6 19:05:0,0 N,E,2,0,0,9.42,150,2,No,2.242835089,,,,,,,,
6,1,6 19:10:0,0 I,A,1,0,0,4.57,250,2,No,1.519513205,,,,,,,,
6,1,6 19:08:0,0 N,E,1,0,0,6.65,300,2,No,1.894616855,,,,,,,,
6,1,6 19:08:0,0 N,E,1,0,0,4.86,300,2,No,1.581038438,,,,,,,,
6,1,6 19:11:0,0 I,A,1,0,0,1.79,150,2,No,0.58221562,,,,,,,,
6,1,6 19:40:0,0 N,E,0,0,0,0.5,20,1,Yes,-0.693147181,,,,,,,,
6,1,6 20:35:0,0 I,A,1,0,30000,1.32,40,1,No,0.277631737,,,,,,,,
6,1,6 20:39:0,0 N,E,0,0,0,0.94,40,1,Yes,-0.061875404,,,,,,,,
6,1,6 22:01:0,0 K,S,1,0,0,2.63,100,1,No,0.966983846,,,,,,,,
6,1,6 22:18:0,0 M,S,1,0,0,2.68,100,1,No,0.985816795,,,,,,,,
6,1,7 20:47:0,0 M,O,0,0,0,4.75,50,1,Yes,1.558144618,,,,,,,,
6,1,8 18:05:0,0 T,X,0,0,0,6.06,200,1,Yes,1.8017098,,,,,,,,
6,1,8 19:00:0,0 T,X,0,0,0,1.75,100,1,Yes,0.559615788,,,,,,,,
6,1,8 19:05:0,0 T,X,0,0,0,2.04,150,1,Yes,0.712949808,,,,,,,,
6,1,9 10:20:0,12:00 PM,A,0,0,50000,1.05,250,1,Yes,0.048790164,,,,,,,,
6,1,9 12:36:0,12:00 PM,A,0,0,0,2.1,50,1,Yes,0.741937345,,,,,,,,
6,1,9 13:49:0,0 M,D,0,0,0,0.22,100,1,Yes,-1.514127733,,,,,,,,
6,1,9 15:52:0,12:00 PM,A,0,0,15000,0.75,60,1,Yes,-0.287682072,,,,,,,,
6,1,9 15:52:0,12:00 PM,A,0,0,20000,0.75,60,1,Yes,-0.287682072,,,,,,,,
6,1,9 17:15:0,0 D,E,0,0,0,0.6,200,1,Yes,-0.510825624,,,,,,,,
6,2,0 8:15:00,FL,0,0,0,10000,0.39,50,1,Yes,-0.94160854,,,,,,,,
6,2,1 5:18:00,FL,0,0,0,40000,2.52,75,1,Yes,0.924258902,,,,,,,,
6,2,1 7:20:00,MS,0,0,0,0,5.48,50,1,Yes,1.701105101,,,,,,,,
6,2,1 14:02:0,12:00 AM,L,0,0,0,0.1,25,1,Yes,-2.302585093,,,,,,,,
6,2,1 14:08:0,12:00 AM,L,0,0,0,0.85,25,1,Yes,-0.162518929,,,,,,,,
6,2,1 17:24:0,0 M,N,0,0,0,0.47,75,1,Yes,-0.755022584,,,,,,,,
6,2,1 17:39:0,0 M,N,0,0,0,1.28,100,1,Yes,0.246860078,,,,,,,,
6,2,1 17:57:0,12:00 AM,L,1,0,50000,4.84,75,1,No,1.576914721,,,,,,,,
6,2,1 19:35:0,12:00 AM,L,0,0,25000,0.13,25,1,Yes,-2.040220829,,,,,,,,
6,2,2 11:21:0,12:00 AM,L,1,0,0,8.29,255,1,No,2.115049969,,,,,,,,
6,2,2 13:42:0,12:00 AM,L,0,0,0,0.27,50,1,Yes,-1.30933332,,,,,,,,
6,2,2 17:30:0,0 M,S,0,0,0,2.75,150,1,Yes,1.011600912,,,,,,,,
6,2,3 13:21:0,12:00 PM,A,1,0,60000,2.97,250,1,No,1.088561953,,,,,,,,
6,2,3 15:37:0,0 K,Y,1,0,100000,5.1,75,1,No,1.62924054,,,,,,,,
6,2,3 15:55:0,0 W,V,0,0,65000,0.27,200,1,Yes,-1.30933332,,,,,,,,
6,2,3 16:05:0,0 K,Y,1,0,150000,2.1,100,1,No,0.741937345,,,,,,,,
6,2,3 17:47:0,0 W,V,1,0,20000,0.13,47,1,No,-2.040220829,,,,,,,,
6,2,3 17:58:0,0 W,V,1,0,300000,4.4,400,1,No,1.481604541,,,,,,,,
6,2,4 6:21:00,NJ,0,0,0,0,0.5,40,1,Yes,-0.693147181,,,,,,,,
6,2,4 6:27:00,NJ,0,0,0,0,0.3,25,1,Yes,-1.203972804,,,,,,,,
6,2,5 15:25:0,0 C,O,0,0,2000,4.37,200,1,Yes,1.474763009,,,,,,,,
6,2,5 17:08:0,0 O,K,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
6,2,5 17:33:0,0 O,K,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
6,2,6 17:20:0,0 K,S,0,0,0,6.87,50,1,Yes,1.927164106,,,,,,,,
6,2,8 14:46:0,0 I,A,2,0,0,3.7,135,1,No,1.30833282,,,,,,,,
6,2,8 14:57:0,0 I,A,0,0,5000,14.93,100,1,Yes,2.703372612,,,,,,,,
6,2,8 15:21:0,0 I,A,1,0,0,2.12,75,1,No,0.751416089,,,,,,,,
6,2,8 15:21:0,0 I,A,1,0,10000,3.78,100,1,No,1.32972401,,,,,,,,
6,2,8 15:25:0,0 W,I,1,0,0,11.35,700,1,No,2.429217744,,,,,,,,
6,2,8 15:43:0,0 I,A,0,0,1000,1.94,30,1,Yes,0.662687973,,,,,,,,
6,2,8 15:45:0,0 I,A,1,0,20000,7.59,100,1,No,2.026831591,,,,,,,,
6,2,8 15:49:0,0 W,I,1,0,0,2.2,180,1,No,0.78845736,,,,,,,,
6,2,8 16:05:0,0 I,A,2,0,75000,6.99,1000,1,No,1.944480556,,,,,,,,
6,2,8 16:54:0,0 I,A,1,0,85000,17.8,500,1,No,2.879198457,,,,,,,,
6,2,8 17:18:0,0 I,A,0,0,0,0.51,25,1,Yes,-0.673344553,,,,,,,,
6,2,8 17:22:0,0 M,N,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
6,2,8 17:38:0,0 I,A,2,1,0,11.69,200,1,No,2.458733775,,,,,,,,
6,2,8 17:42:0,0 M,N,0,0,5000,0.42,25,1,Yes,-0.867500568,,,,,,,,
6,2,8 17:48:0,0 M,O,1,0,0,16.37,75,1,No,2.795450391,,,,,,,,
6,2,8 17:55:0,0 W,I,1,0,145000,0.57,150,1,No,-0.562118918,,,,,,,,
6,2,8 17:55:0,0 W,I,1,0,325000,2.21,300,1,No,0.792992516,,,,,,,,
6,2,8 18:07:0,0 M,N,0,0,3000,0.48,25,1,Yes,-0.733969175,,,,,,,,
6,2,8 18:14:0,0 I,A,2,0,0,2.5,30,1,No,0.916290732,,,,,,,,
6,2,8 18:26:0,0 I,A,0,0,0,0.02,10,1,Yes,-3.912023005,,,,,,,,
6,2,8 18:38:0,0 W,I,0,0,60000,0.79,100,1,Yes,-0.235722334,,,,,,,,
6,2,8 18:56:0,0 I,A,1,0,0,2,15,1,No,0.693147181,,,,,,,,
6,2,8 19:14:0,0 I,L,1,0,0,5.86,200,1,No,1.768149604,,,,,,,,
6,2,8 19:23:0,0 I,L,1,0,0,1.64,100,1,No,0.494696242,,,,,,,,
6,2,8 19:31:0,0 M,O,0,0,0,1.31,25,1,Yes,0.270027137,,,,,,,,
6,2,8 19:50:0,0 M,O,0,0,0,1.44,25,1,Yes,0.364643114,,,,,,,,
6,2,9 16:45:0,0 N,E,1,0,0,14.4,150,1,No,2.667228207,,,,,,,,
6,3,0 13:49:0,0 N,Y,1,0,0,0.25,50,1,No,-1.386294361,,,,,,,,
6,3,0 14:45:0,0 N,Y,0,0,20000,1.47,125,1,Yes,0.385262401,,,,,,,,
6,3,0 15:28:0,0 N,Y,1,0,0,0.6,150,1,No,-0.510825624,,,,,,,,
6,3,0 18:31:0,0 M,I,0,0,0,0.2,25,1,Yes,-1.609437912,,,,,,,,
7,1,12:20:00,ME,0,0,0,0,3.42,50,1,Yes,1.229640551,,,,,,,,
7,1,14:42:00,ME,1,0,0,0,1.53,250,1,No,0.425267735,,,,,,,,
7,1,16:09:00,ME,1,0,0,0,0.32,200,1,No,-1.139434283,,,,,,,,
7,1,16:14:00,ME,1,1,0,0,2.48,200,1,No,0.90825856,,,,,,,,
7,1,16:31:00,ME,0,0,0,0,2.54,75,1,Yes,0.932164081,,,,,,,,
7,3,5:28:00,AR,1,0,0,750000,0.09,75,1,No,-2.407945609,,,,,,,,
7,3,15:30:00,NM,0,0,0,0,0.82,30,1,Yes,-0.198450939,,,,,,,,
7,3,16:20:00,TN,0,0,0,0,0.31,75,1,Yes,-1.171182982,,,,,,,,
7,5,17:58:00,TN,1,0,0,750000,1.54,200,1,No,0.431782416,,,,,,,,
7,5,19:58:00,TN,0,0,0,10000,3.9,75,1,Yes,1.360976553,,,,,,,,
7,5,20:14:00,WV,0,0,0,0,0.26,30,1,Yes,-1.347073648,,,,,,,,
7,6,13:48:00,MN,1,0,0,0,0.93,264,1,No,-0.072570693,,,,,,,,
7,6,15:30:00,NM,0,0,0,0,0.04,20,1,Yes,-3.218875825,,,,,,,,
7,7,11:30:00,TX,0,0,0,0,0.1,1,1,Yes,-2.302585093,,,,,,,,
7,7,18:00:00,FL,0,0,0,0,0.05,15,1,Yes,-2.995732274,,,,,,,,
7,7,18:29:00,FL,0,0,0,20000,0.69,25,1,Yes,-0.371063681,,,,,,,,
7,8,18:20:00,UT,-,9,0,0,0.05,1,1,No,-2.995732274,,,,,,,,
7,9,20:37:00,MN,0,0,0,0,1.32,50,1,Yes,0.277631737,,,,,,,,
7,9,21:30:00,MN,1,0,0,0,2.68,100,1,No,0.985816795,,,,,,,,
7,1,0 12:00:0,0 U,T,-9,0,0,0.05,1,1,No,-2.995732274,,,,,,,,
7,1,0 13:57:0,12:00 PM,A,0,0,30000,3.18,75,1,Yes,1.156881197,,,,,,,,
7,1,0 16:45:0,0 I,L,0,0,0,1.6,50,1,Yes,0.470003629,,,,,,,,
7,1,0 17:35:0,0 O,H,0,0,15000,0.44,50,1,Yes,-0.820980552,,,,,,,,
7,1,0 17:53:0,0 I,N,1,0,0,3.84,200,1,No,1.345472367,,,,,,,,
7,1,0 17:58:0,0 I,N,1,0,0,2.95,100,1,No,1.08180517,,,,,,,,
7,1,0 18:14:0,0 O,H,0,0,10000,6.35,150,1,Yes,1.848454813,,,,,,,,
7,1,1 16:16:0,0 N,D,0,0,0,2,150,1,Yes,0.693147181,,,,,,,,
7,1,1 16:35:0,0 I,A,1,0,1000,4.58,60,1,No,1.521698998,,,,,,,,
7,1,1 16:39:0,0 N,D,1,0,2000,1.52,150,1,No,0.418710335,,,,,,,,
7,1,1 16:45:0,12:00 PM,A,0,0,10000,1,250,1,Yes,0,,,,,,,,
7,1,1 16:48:0,0 N,D,0,0,0,0.4,100,1,Yes,-0.916290732,,,,,,,,
7,1,1 16:51:0,0 N,D,0,0,2000,1,100,1,Yes,0,,,,,,,,
7,1,1 17:25:0,0 N,D,1,0,2000,5.92,150,1,No,1.778336449,,,,,,,,
7,1,1 17:30:0,0 N,D,1,0,4000,7,150,1,No,1.945910149,,,,,,,,
7,1,1 17:50:0,0 N,D,0,0,0,5.8,1150,1,Yes,1.757857918,,,,,,,,
7,1,1 17:58:0,0 N,D,2,0,750000,22,1200,1,No,3.091042453,,,,,,,,
7,1,1 18:07:0,0 M,N,1,0,50000,10,250,1,No,2.302585093,,,,,,,,
7,1,1 18:48:0,0 N,D,2,0,800000,11.64,600,2,No,2.454447442,,,,,,,,
7,1,1 18:48:0,0 N,D,2,0,250000,6.64,600,2,No,1.893111963,,,,,,,,
7,1,1 19:00:0,0 M,N,2,0,550000,5,600,2,No,1.609437912,,,,,,,,
7,1,1 19:42:0,0 M,N,2,0,475000,12.81,500,1,No,2.550226116,,,,,,,,
7,1,2 1:20:00,MN,0,0,0,0,12.64,440,1,Yes,2.536866389,,,,,,,,
7,1,2 1:27:00,MN,1,0,0,0,10.72,400,1,No,2.372111156,,,,,,,,
7,1,2 1:39:00,MN,0,0,0,0,0.55,200,1,Yes,-0.597837001,,,,,,,,
7,1,2 1:41:00,MN,0,0,0,0,3.03,250,1,Yes,1.10856262,,,,,,,,
7,1,2 19:30:0,0 W,I,0,0,5000,0.73,30,1,Yes,-0.314710745,,,,,,,,
7,1,4 19:55:0,12:00 AM,Z,0,0,0,0.11,10,1,Yes,-2.207274913,,,,,,,,
7,1,5 12:14:0,0 L,A,0,0,0,0.05,10,1,Yes,-2.995732274,,,,,,,,
7,1,5 14:27:0,0 T,X,0,0,40000,0.38,20,1,Yes,-0.967584026,,,,,,,,
7,1,5 15:15:0,0 T,X,0,0,100000,0.1,20,1,Yes,-2.302585093,,,,,,,,
7,1,7 16:39:0,0 M,N,0,0,0,4.38,200,1,Yes,1.477048724,,,,,,,,
7,1,7 16:46:0,0 M,N,0,0,0,1.91,75,1,Yes,0.647103242,,,,,,,,
7,1,7 17:07:0,0 M,N,0,0,0,4.68,200,1,Yes,1.54329811,,,,,,,,
7,1,9 8:35:00,ND,0,0,0,0,0.26,25,1,Yes,-1.347073648,,,,,,,,
7,1,9 9:23:00,NC,0,0,0,10000,0.15,25,1,Yes,-1.897119985,,,,,,,,
7,1,9 13:00:0,0 M,N,0,0,30000,0.5,50,1,Yes,-0.693147181,,,,,,,,
7,1,9 13:02:0,0 M,N,0,0,25000,1.54,50,1,Yes,0.431782416,,,,,,,,
7,1,9 13:48:0,0 M,N,0,0,0,5.32,330,1,Yes,1.671473303,,,,,,,,
7,1,9 16:07:0,0 M,N,1,0,40000,0.77,25,1,No,-0.261364764,,,,,,,,
7,1,9 16:15:0,0 I,A,0,0,12000,0.72,20,1,Yes,-0.328504067,,,,,,,,
7,1,9 16:25:0,0 M,N,1,0,20000,2.03,30,1,No,0.708035793,,,,,,,,
7,1,9 16:30:0,0 L,A,0,0,0,0.67,10,1,Yes,-0.400477567,,,,,,,,
7,1,9 17:08:0,0 I,A,1,2,840000,5.78,400,1,No,1.754403683,,,,,,,,
7,2,0 10:30:0,0 N,Y,2,0,3500,6.11,700,1,No,1.809926773,,,,,,,,
7,2,0 10:55:0,0 N,Y,0,0,100000,1.34,450,1,Yes,0.292669614,,,,,,,,
7,2,0 11:29:0,0 N,Y,0,0,25000,1.06,150,1,Yes,0.058268908,,,,,,,,
7,2,0 11:45:0,0 N,Y,1,0,250000,4.22,740,1,No,1.439835128,,,,,,,,
7,2,1 14:45:0,0 M,N,1,0,100000,2.81,200,1,No,1.033184483,,,,,,,,
7,2,1 16:34:0,0 M,N,0,0,0,0.4,100,1,Yes,-0.916290732,,,,,,,,
7,2,1 16:44:0,0 I,A,0,0,0,0.12,10,1,Yes,-2.120263536,,,,,,,,
7,2,1 16:52:0,0 K,S,0,0,0,0.01,400,1,Yes,-4.605170186,,,,,,,,
7,2,1 18:19:0,0 I,L,1,0,40000,3.72,150,1,No,1.313723668,,,,,,,,
7,2,1 19:50:0,0 N,D,0,0,0,0.17,25,1,Yes,-1.771956842,,,,,,,,
7,2,2 16:48:0,0 O,H,1,0,25000,0.8,230,1,No,-0.223143551,,,,,,,,
7,2,2 17:40:0,12:00 PM,A,0,0,0,0.1,25,1,Yes,-2.302585093,,,,,,,,
7,2,3 13:33:0,0 I,N,0,0,40000,1.71,50,1,Yes,0.536493371,,,,,,,,
7,2,3 23:23:0,0 M,D,2,1,0,2.37,150,1,No,0.862889955,,,,,,,,
7,2,4 13:57:0,12:00 PM,A,0,0,0,0.34,25,1,Yes,-1.078809661,,,,,,,,
7,2,5 18:50:0,0 S,D,0,0,0,0.25,25,1,Yes,-1.386294361,,,,,,,,
7,2,6 17:06:0,0 I,A,0,0,0,1.25,25,1,Yes,0.223143551,,,,,,,,
7,2,7 11:38:0,0 F,L,0,0,0,0.11,40,1,Yes,-2.207274913,,,,,,,,
7,2,9 17:00:0,12:00 AM,Z,0,0,0,0.12,10,1,Yes,-2.120263536,,,,,,,,
7,2,9 17:55:0,0 M,T,0,0,0,0.13,10,1,Yes,-2.040220829,,,,,,,,
7,3,1 13:55:0,0 F,L,0,0,96000,0.69,100,1,Yes,-0.371063681,,,,,,,,
8,2,17:27:00,IL,0,0,0,0,0.5,40,1,Yes,-0.693147181,,,,,,,,
8,3,16:10:00,MI,0,0,0,55000,0.09,55,1,Yes,-2.407945609,,,,,,,,
8,3,17:04:00,MN,0,0,0,0,0.34,20,1,Yes,-1.078809661,,,,,,,,
8,3,17:04:00,MN,0,0,0,0,0.2,10,1,Yes,-1.609437912,,,,,,,,
8,3,17:10:00,MN,0,0,0,0,0.1,20,1,Yes,-2.302585093,,,,,,,,
8,3,18:05:00,AZ,0,0,0,0,0.25,100,1,Yes,-1.386294361,,,,,,,,
8,4,12:50:00,NY,-,9,0,0,0.05,20,1,No,-2.995732274,,,,,,,,
8,4,15:55:00,PA,1,0,0,5000,1.22,200,1,No,0.198850859,,,,,,,,
8,4,17:46:00,GA,1,0,0,100000,1.86,200,1,No,0.620576488,,,,,,,,
8,5,20:47:00,ME,1,0,0,0,2.53,33,1,No,0.928219303,,,,,,,,
8,5,21:30:00,ME,1,0,0,0,0.48,20,1,No,-0.733969175,,,,,,,,
8,6,0:19:00,OK,2,30,0,50000000,6.9,550,1,No,1.931521412,,,,,,,,
8,6,0:27:00,OK,1,0,0,220000,2.9,400,1,No,1.064710737,,,,,,,,
8,6,0:32:00,OK,1,0,0,15000,4.5,200,1,No,1.504077397,,,,,,,,
8,6,1:11:00,OK,1,0,0,5000,0.9,400,1,No,-0.105360516,,,,,,,,
8,7,11:40:00,MD,1,0,0,750000,1.47,150,1,No,0.385262401,,,,,,,,
8,7,12:51:00,VA,0,0,0,15000,2.09,50,1,Yes,0.737164066,,,,,,,,
8,7,16:22:00,NE,0,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
8,9,17:50:00,NM,0,0,0,0,0.33,50,1,Yes,-1.108662625,,,,,,,,
8,1,1 15:03:0,0 F,L,0,0,0,0.22,25,1,Yes,-1.514127733,,,,,,,,
8,1,1 16:08:0,0 V,A,0,0,0,1.38,100,1,Yes,0.322083499,,,,,,,,
8,1,2 13:12:0,12:00 PM,A,1,0,500000,5.53,200,1,No,1.710187816,,,,,,,,
8,1,2 17:10:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,2 17:27:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,2 17:30:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,2 17:45:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,3 19:00:0,0 T,X,0,0,0,0.09,20,1,Yes,-2.407945609,,,,,,,,
8,1,5 18:10:0,0 N,E,0,0,0,6.78,50,1,Yes,1.913977102,,,,,,,,
8,1,6 15:46:0,0 M,N,0,0,0,3.87,75,1,Yes,1.353254507,,,,,,,,
8,1,6 16:03:0,0 M,N,0,0,0,1.94,25,1,Yes,0.662687973,,,,,,,,
8,1,6 16:32:0,0 M,N,0,0,0,1.27,20,1,Yes,0.2390169,,,,,,,,
8,1,6 16:33:0,0 M,N,1,0,0,5.22,75,1,No,1.652497402,,,,,,,,
8,1,6 17:15:0,0 M,N,0,0,0,1.37,60,1,Yes,0.31481074,,,,,,,,
8,1,6 17:26:0,0 M,N,0,0,0,4.08,75,1,Yes,1.406096988,,,,,,,,
8,1,6 18:05:0,0 M,N,0,0,0,1.34,10,1,Yes,0.292669614,,,,,,,,
8,1,6 18:21:0,0 M,N,0,0,0,0.61,25,1,Yes,-0.494296322,,,,,,,,
8,1,6 18:21:0,0 I,L,1,0,0,2.79,75,1,No,1.026041596,,,,,,,,
8,1,6 18:22:0,0 I,L,1,0,0,0.54,60,1,No,-0.616186139,,,,,,,,
8,1,6 18:28:0,0 I,L,0,0,0,3.25,20,1,Yes,1.178654996,,,,,,,,
8,1,6 18:46:0,0 M,N,0,0,0,1.2,75,1,Yes,0.182321557,,,,,,,,
8,1,6 19:05:0,0 M,N,0,0,0,0.77,50,1,Yes,-0.261364764,,,,,,,,
8,1,6 19:08:0,0 M,N,0,0,0,0.05,30,1,Yes,-2.995732274,,,,,,,,
8,1,7 17:11:0,0 O,H,1,0,50000,1.04,100,1,No,0.039220713,,,,,,,,
8,1,7 17:34:0,0 M,I,0,0,45000,0.26,75,1,Yes,-1.347073648,,,,,,,,
8,1,7 19:10:0,0 M,I,0,0,0,3.07,100,1,Yes,1.121677562,,,,,,,,
8,1,8 15:40:0,0 F,L,0,0,0,0.18,20,1,Yes,-1.714798428,,,,,,,,
8,1,8 16:29:0,0 F,L,0,0,8000,0.36,15,1,Yes,-1.021651248,,,,,,,,
8,1,8 18:26:0,0 M,N,1,0,500000,3.03,100,1,No,1.10856262,,,,,,,,
8,1,8 18:37:0,0 M,N,1,0,0,1.34,100,1,No,0.292669614,,,,,,,,
8,1,8 18:47:0,0 M,N,1,0,0,1.63,100,1,No,0.488580015,,,,,,,,
8,1,8 18:47:0,0 I,A,1,0,0,1.63,100,1,No,0.488580015,,,,,,,,
8,1,8 19:07:0,0 I,A,2,0,300000,5.14,250,1,No,1.637053079,,,,,,,,
8,1,8 20:21:0,0 I,A,0,0,0,0.81,50,1,Yes,-0.210721031,,,,,,,,
8,1,9 18:40:0,0 N,E,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
8,1,9 18:48:0,0 N,E,1,0,50000,2.3,840,1,No,0.832909123,,,,,,,,
8,1,9 18:48:0,0 N,E,1,0,10000,0.69,330,1,No,-0.371063681,,,,,,,,
8,1,9 19:03:0,0 N,E,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
8,1,9 19:14:0,0 N,E,2,0,100000,0.65,540,1,No,-0.430782916,,,,,,,,
8,2,1 16:52:0,0 I,A,0,0,5000,3.28,80,1,Yes,1.187843422,,,,,,,,
8,2,1 16:58:0,0 I,A,0,0,0,1.08,10,1,Yes,0.076961041,,,,,,,,
8,2,2 14:23:0,12:00 PM,A,1,0,50000,1.5,250,1,No,0.405465108,,,,,,,,
8,2,2 14:55:0,0 N,Y,1,0,10000,0.15,30,1,No,-1.897119985,,,,,,,,
